dt = 0.000010
Temps;Energie
38.400000;5.018520
38.500000;5.018444
38.600000;5.018491
38.700000;5.018402
38.800000;5.018421
38.900000;5.018606
39.000000;5.018379
39.100000;5.018463
39.200000;5.018607
39.300000;5.018350
39.400000;5.018491
39.500000;5.018399
39.600000;5.018575
39.700000;5.018117
39.800000;5.018543
39.900000;5.018292
40.000000;5.018503
40.100000;5.018495
40.200000;5.018411
40.300000;5.018560
40.400000;5.018390
40.500000;5.018541
40.600000;5.018476
40.700000;5.018455
40.800000;5.018405
40.900000;5.018410
41.000000;5.018314
41.100000;5.018690
41.200000;5.018271
41.300000;5.018552
41.400000;5.018529
41.500000;5.018469
41.600000;5.018434
41.700000;5.018498
41.800000;5.018405
41.900000;5.018489
42.000000;5.018452
42.100000;5.018411
42.200000;5.018479
42.300000;5.018310
42.400000;5.018357
42.500000;5.018537
42.600000;5.018587
42.700000;5.018384
42.800000;5.018512
42.900000;5.018506
43.000000;5.018325
43.100000;5.018620
43.200000;5.018394
43.300000;5.018427
43.400000;5.018597
43.500000;5.018490
43.600000;5.018504
43.700000;5.018487
43.800000;5.018423
43.900000;5.018500
44.000000;5.018372
44.100000;5.018576
44.200000;5.018425
44.300000;5.018464
44.400000;5.018448
44.500000;5.018355
44.600000;5.018520
44.700000;5.018402
44.800000;5.018524
44.900000;5.018511
45.000000;5.018450
45.100000;5.018465
45.200000;5.018441
45.300000;5.018355
45.400000;5.018491
45.500000;5.018408
45.600000;5.018668
45.700000;5.018336
45.800000;5.018497
45.900000;5.018429
46.000000;5.018617
46.100000;5.018499
46.200000;5.018432
46.300000;5.018471
46.400000;5.018453
46.500000;5.018478
46.600000;5.018349
46.700000;5.018452
46.800000;5.018410
46.900000;5.018020
47.000000;5.018601
47.100000;5.018256
47.200000;5.018454
47.300000;5.018539
47.400000;5.018584
47.500000;5.018399
47.600000;5.018519
47.700000;5.018513
47.800000;5.018417
47.900000;5.018417
48.000000;5.018549
48.100000;5.018393
48.200000;5.018518
48.300000;5.018455
48.400000;5.018381
48.500000;5.018491
48.600000;5.018419
48.700000;5.018335
48.800000;5.018513
48.900000;5.018577
49.000000;5.018429
49.100000;5.018450
49.200000;5.018398
49.300000;5.018472
49.400000;5.018479
49.500000;5.018439
49.600000;5.018521
49.700000;5.018389
49.800000;5.018391
49.900000;5.018639
50.000000;5.018397
50.100000;5.018347
50.200000;5.018482
50.300000;5.018561
50.400000;5.018572
50.500000;5.018499
50.600000;5.018528
