Temps;Energie
9.860000;-8.091138
9.870000;-8.082633
9.880000;-8.078778
9.890000;-8.080619
9.900000;-8.088798
9.910000;-8.103366
9.920000;-8.123653
9.930000;-8.148263
9.940000;-8.175199
9.950000;-8.202133
9.960000;-8.226738
9.970000;-8.247032
9.980000;-8.261632
9.990000;-8.269884
10.000000;-8.271846
10.010000;-8.268164
10.020000;-8.259880
10.030000;-8.248222
10.040000;-8.234436
10.050000;-8.219649
10.060000;-8.204800
10.070000;-8.190607
10.080000;-8.177570
10.090000;-8.166001
10.100000;-8.156056
10.110000;-8.147772
10.120000;-8.141103
10.130000;-8.135945
10.140000;-8.132165
10.150000;-8.129613
10.160000;-8.128137
10.170000;-8.127589
10.180000;-8.127832
10.190000;-8.128742
10.200000;-8.130208
10.210000;-8.132135
10.220000;-8.134438
10.230000;-8.137048
10.240000;-8.139906
10.250000;-8.142961
10.260000;-8.146172
10.270000;-8.149507
10.280000;-8.152938
10.290000;-8.156442
10.300000;-8.160003
10.310000;-8.163604
10.320000;-8.167236
10.330000;-8.170888
10.340000;-8.174552
10.350000;-8.178222
10.360000;-8.181890
10.370000;-8.185550
10.380000;-8.189194
10.390000;-8.192814
10.400000;-8.196399
10.410000;-8.199935
10.420000;-8.203406
10.430000;-8.206793
10.440000;-8.210070
10.450000;-8.213205
10.460000;-8.216161
10.470000;-8.218892
10.480000;-8.221342
10.490000;-8.223445
10.500000;-8.225123
10.510000;-8.226284
10.520000;-8.226822
10.530000;-8.226618
10.540000;-8.225537
10.550000;-8.223434
10.560000;-8.220154
10.570000;-8.215542
10.580000;-8.209451
10.590000;-8.201758
10.600000;-8.192386
10.610000;-8.181326
10.620000;-8.168675
10.630000;-8.154669
10.640000;-8.139724
10.650000;-8.124464
10.660000;-8.109737
10.670000;-8.096606
10.680000;-8.086290
10.690000;-8.080063
10.700000;-8.079091
10.710000;-8.084237
10.720000;-8.095853
10.730000;-8.113618
10.740000;-8.136464
10.750000;-8.162645
10.760000;-8.189943
10.770000;-8.215975
10.780000;-8.238553
10.790000;-8.255980
10.800000;-8.267252
10.810000;-8.272105
10.820000;-8.270933
10.830000;-8.264622
10.840000;-8.254343
10.850000;-8.241358
10.860000;-8.226866
10.870000;-8.211903
10.880000;-8.197293
10.890000;-8.183637
10.900000;-8.171332
10.910000;-8.160601
10.920000;-8.151532
10.930000;-8.144113
10.940000;-8.138263
10.950000;-8.133860
10.960000;-8.130758
10.970000;-8.128805
10.980000;-8.127850
10.990000;-8.127750
11.000000;-8.128374
11.010000;-8.129605
11.020000;-8.131340
11.030000;-8.133489
11.040000;-8.135976
11.050000;-8.138737
11.060000;-8.141717
11.070000;-8.144873
11.080000;-8.148166
11.090000;-8.151567
11.100000;-8.155051
11.110000;-8.158599
11.120000;-8.162194
11.130000;-8.165824
11.140000;-8.169478
11.150000;-8.173148
11.160000;-8.176826
11.170000;-8.180506
11.180000;-8.184180
11.190000;-8.187841
11.200000;-8.191482
11.210000;-8.195091
11.220000;-8.198658
11.230000;-8.202167
11.240000;-8.205599
11.250000;-8.208932
11.260000;-8.212137
11.270000;-8.215178
11.280000;-8.218013
11.290000;-8.220591
11.300000;-8.222850
11.310000;-8.224715
11.320000;-8.226102
11.330000;-8.226909
11.340000;-8.227024
11.350000;-8.226316
11.360000;-8.224644
11.370000;-8.221856
11.380000;-8.217797
11.390000;-8.212314
11.400000;-8.205272
11.410000;-8.196572
11.420000;-8.186174
11.430000;-8.174128
11.440000;-8.160610
11.450000;-8.145959
11.460000;-8.130713
11.470000;-8.115631
11.480000;-8.101695
11.490000;-8.090074
11.500000;-8.082038
11.510000;-8.078822
11.520000;-8.081436
11.530000;-8.090463
11.540000;-8.105865
11.550000;-8.126875
11.560000;-8.151998
11.570000;-8.179167
11.580000;-8.206020
11.590000;-8.230243
11.600000;-8.249911
11.610000;-8.263727
11.620000;-8.271131
11.630000;-8.272275
11.640000;-8.267871
11.650000;-8.259007
11.660000;-8.246930
11.670000;-8.232881
11.680000;-8.217974
11.690000;-8.203119
11.700000;-8.189008
11.710000;-8.176116
11.720000;-8.164730
11.730000;-8.154989
11.740000;-8.146914
11.750000;-8.140450
11.760000;-8.135486
11.770000;-8.131886
11.780000;-8.129497
11.790000;-8.128166
11.800000;-8.127747
11.810000;-8.128103
11.820000;-8.129111
11.830000;-8.130662
11.840000;-8.132663
11.850000;-8.135030
11.860000;-8.137696
11.870000;-8.140601
11.880000;-8.143699
11.890000;-8.146947
11.900000;-8.150315
11.910000;-8.153775
11.920000;-8.157306
11.930000;-8.160890
11.940000;-8.164514
11.950000;-8.168166
11.960000;-8.171837
11.970000;-8.175518
11.980000;-8.179204
11.990000;-8.182886
12.000000;-8.186559
12.010000;-8.190213
12.020000;-8.193841
12.030000;-8.197430
12.040000;-8.200967
12.050000;-8.204435
12.060000;-8.207812
12.070000;-8.211072
12.080000;-8.214182
12.090000;-8.217102
12.100000;-8.219785
12.110000;-8.222172
12.120000;-8.224193
12.130000;-8.225769
12.140000;-8.226803
12.150000;-8.227186
12.160000;-8.226795
12.170000;-8.225493
12.180000;-8.223130
12.190000;-8.219551
12.200000;-8.214602
12.210000;-8.208138
12.220000;-8.200046
12.230000;-8.190259
12.240000;-8.178793
12.250000;-8.165771
12.260000;-8.151470
12.270000;-8.136352
12.280000;-8.121095
12.290000;-8.106603
12.300000;-8.093984
12.310000;-8.084486
12.320000;-8.079378
12.330000;-8.079777
12.340000;-8.086445
12.350000;-8.099589
12.360000;-8.118713
12.370000;-8.142573
12.380000;-8.169284
12.390000;-8.196547
12.400000;-8.221990
12.410000;-8.243510
12.420000;-8.259558
12.430000;-8.269306
12.440000;-8.272658
12.450000;-8.270147
12.460000;-8.262748
12.470000;-8.251675
12.480000;-8.238191
12.490000;-8.223465
12.500000;-8.208489
12.510000;-8.194033
12.520000;-8.180650
12.530000;-8.168690
12.540000;-8.158341
12.550000;-8.149664
12.560000;-8.142625
12.570000;-8.137134
12.580000;-8.133058
12.590000;-8.130250
12.600000;-8.128556
12.610000;-8.127826
12.620000;-8.127920
12.630000;-8.128709
12.640000;-8.130079
12.650000;-8.131930
12.660000;-8.134177
12.670000;-8.136746
12.680000;-8.139575
